district_key,year_start,shannon_index,simpson_index,crop_richness,cropped_area,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0
JAMMU AND KASHMIR|DODA,2008,1.134831013873534,0.6443572004023319,6,7961.0,6,3.1106478421586656,2.8118100552894107,0.5184413070264443
JAMMU AND KASHMIR|DODA,2009,1.2204521386387688,0.5344302268714898,12,39442.0,12,3.3887195583449454,2.147905765617589,0.28239329652874545
JAMMU AND KASHMIR|DODA,2010,1.1999840166056976,0.5138797511090425,12,37626.0,12,3.3200638564227325,2.0571041882773162,0.2766719880352277
JAMMU AND KASHMIR|DODA,2011,1.1957782397334538,0.5212608727660806,14,38794.0,14,3.306129731091587,2.0888202846043633,0.23615212364939908
JAMMU AND KASHMIR|DODA,2012,1.1651791415047639,0.5018004824975434,12,37678.0,12,3.206497248497064,2.007227957612522,0.267208104041422
JAMMU AND KASHMIR|DODA,2013,1.1208773285855933,0.631585642851525,7,7938.0,7,3.0675442673587314,2.714335043129139,0.4382206096226759
JAMMU AND KASHMIR|DODA,2014,0.4011957117366075,0.18483285460750387,5,28679.0,5,1.4936095568170782,1.226742276908754,0.29872191136341564
JAMMU AND KASHMIR|DODA,2015,0.996316341652264,0.4320398405690493,10,35542.0,10,2.7082870269290895,1.7606868781111649,0.27082870269290893
JAMMU AND KASHMIR|DODA,2016,1.0332007941156918,0.4288174983676927,19,35396.0,19,2.810045833637595,1.7507539134028642,0.1478971491388208
JAMMU AND KASHMIR|DODA,2017,1.1558120347984382,0.4957522760452052,14,36534.0,14,3.1766018817533426,1.983152233503485,0.22690013441095305
JAMMU AND KASHMIR|DODA,2018,1.2351023701886408,0.5380941198697562,13,29921.0,13,3.4387305261800334,2.1649432124960817,0.2645177327830795
JAMMU AND KASHMIR|DODA,2019,1.0852723322944295,0.464607238482869,13,35311.0,13,2.9602458795287654,1.8677876726729017,0.22771122150221274
JAMMU AND KASHMIR|GANDERBAL,2007,0.9659911279856823,0.5406014176037524,7,13526.0,7,2.627390446613387,2.1767590025723336,0.37534149237334097
JAMMU AND KASHMIR|GANDERBAL,2008,-0.0,0.0,1,1631.0,1,1.0,1.0,1.0
JAMMU AND KASHMIR|GANDERBAL,2009,1.0066188950136679,0.5710707732221982,4,14006.0,4,2.7363335257403927,2.3313869458423033,0.6840833814350982
JAMMU AND KASHMIR|GANDERBAL,2010,1.0431273613993226,0.5993399419303246,8,14245.0,8,2.8380788482885593,2.4958814332974972,0.3547598560360699
JAMMU AND KASHMIR|GANDERBAL,2011,1.0207997234337653,0.5729020505630547,10,13196.0,10,2.7754134398487365,2.3413832853056933,0.2775413439848736
JAMMU AND KASHMIR|GANDERBAL,2012,1.0245332035840535,0.5711621653960326,10,13145.0,10,2.7857947579992244,2.331883801538878,0.2785794757999224
JAMMU AND KASHMIR|GANDERBAL,2013,-0.0,0.0,1,1913.0,1,1.0,1.0,1.0
JAMMU AND KASHMIR|GANDERBAL,2014,0.6439169061299368,0.4288465004244004,5,11105.0,5,1.9039237839499767,1.750842813259585,0.38078475678999535
JAMMU AND KASHMIR|GANDERBAL,2015,1.0916142293759774,0.6142885990571421,7,14847.0,7,2.979079110316363,2.5926119828336294,0.42558273004519476
JAMMU AND KASHMIR|GANDERBAL,2016,1.27648575818256,0.6600946124200597,8,15740.0,8,3.5840224469127286,2.94199514494255,0.4480028058640911
JAMMU AND KASHMIR|GANDERBAL,2017,1.0467294069022057,0.5900577901884445,7,14034.0,7,2.8483201712232757,2.439368223290999,0.4069028816033251
JAMMU AND KASHMIR|GANDERBAL,2018,1.0102059014904772,0.565907696084579,5,13698.0,5,2.746166396562618,2.303657519334508,0.5492332793125236
JAMMU AND KASHMIR|GANDERBAL,2019,1.04174842721674,0.5704741589677471,7,13157.0,7,2.834168021357948,2.328148633844152,0.4048811459082783
JAMMU AND KASHMIR|JAMMU,1997,0.987339620490983,0.5956719698470516,3,178777.0,3,2.6840842826313627,2.4732393636466954,0.8946947608771209
JAMMU AND KASHMIR|JAMMU,1999,1.1063873156578417,0.5832822042719353,10,86357.0,10,3.023415992997987,2.3997055327403505,0.3023415992997987
JAMMU AND KASHMIR|JAMMU,2000,1.1917106719899437,0.6190272010645916,14,186872.0,14,3.2927091375320288,2.6248593148760313,0.23519350982371634
JAMMU AND KASHMIR|JAMMU,2001,1.3341849088962396,0.6508210857596685,20,187128.0,20,3.79689986549444,2.8638613593709836,0.18984499327472198
JAMMU AND KASHMIR|JAMMU,2002,1.3841192360547643,0.6629483663973276,23,179903.0,23,3.991308955220732,2.966904474875897,0.17353517196611878
